"bird_sp" "plant_sp" "int_s" "n.studies" "freq" "bird.gape" "seed.size" "family"
"Ramphastos_toco" "Eugenia_umbelliflora" 0 0 0 36.29 12.06 "Ramphastidae"
"Ramphastos_toco" "Sapium_glandulosum" 0 0 0 36.29 5 "Ramphastidae"
"Ramphastos_toco" "Vitex_megapotamica" 0 0 0 36.29 13.3 "Ramphastidae"
"Ramphastos_toco" "Leandra_melastomoides" 0 0 0 36.29 0.97 "Ramphastidae"
"Ramphastos_toco" "Matayba_guianensis" 0 0 0 36.29 11.1 "Ramphastidae"
"Ramphastos_toco" "Archontophoenix_cunninghamiana" 1 1 1 36.29 12.85 "Ramphastidae"
"Ramphastos_toco" "Syagrus_romanzoffiana" 0 1 0 36.29 21 "Ramphastidae"
"Ramphastos_toco" "Cecropia_hololeuca" 0 1 0 36.29 2.9 "Ramphastidae"
"Ramphastos_toco" "Celtis_iguanaea" 0 0 0 36.29 7 "Ramphastidae"
"Ramphastos_toco" "Calyptranthes_clusiifolia" 0 0 0 36.29 5.4 "Ramphastidae"
"Ramphastos_toco" "Campomanesia_guazumifolia" 0 0 0 36.29 10 "Ramphastidae"
"Ramphastos_toco" "Eugenia_florida" 0 0 0 36.29 10 "Ramphastidae"
"Ramphastos_toco" "Eugenia_pyriformis" 0 0 0 36.29 16.6 "Ramphastidae"
"Ramphastos_toco" "Eugenia_verticillata" 0 0 0 36.29 7 "Ramphastidae"
"Ramphastos_toco" "Ficus_guaranitica" 0 0 0 36.29 2.4 "Ramphastidae"
"Ramphastos_toco" "Guarea_kunthiana" 0 0 0 36.29 20 "Ramphastidae"
"Ramphastos_toco" "Holocalyx_balansae" 0 0 0 36.29 2.1 "Ramphastidae"
"Ramphastos_toco" "Myrcia_ilheosensis" 0 0 0 36.29 3.9 "Ramphastidae"
"Ramphastos_toco" "Ficus_insipida" 0 0 0 36.29 2.8 "Ramphastidae"
"Ramphastos_toco" "Inga_laurina" 0 0 0 36.29 22 "Ramphastidae"
"Ramphastos_toco" "Roystonea_oleraceae" 0 0 0 36.29 9 "Ramphastidae"
"Ramphastos_toco" "Eugenia_astringens" 0 0 0 36.29 13.62 "Ramphastidae"
"Ramphastos_toco" "Inga_edulis" 0 0 0 36.29 21.3 "Ramphastidae"
"Ramphastos_toco" "Morus_alba" 0 0 0 36.29 1.88 "Ramphastidae"
"Ramphastos_toco" "Campomanesia_guaviroba" 0 0 0 36.29 8.5 "Ramphastidae"
"Ramphastos_toco" "Miconia_cinerascens" 0 0 0 36.29 1.47 "Ramphastidae"
"Ramphastos_toco" "Margaritaria_nobilis" 0 0 0 36.29 2.54 "Ramphastidae"
"Ramphastos_toco" "Marlierea_tomentosa" 0 0 0 36.29 5.94 "Ramphastidae"
"Ramphastos_toco" "Myrcia_tomentosa" 0 0 0 36.29 4.5 "Ramphastidae"
"Ramphastos_toco" "Casearia_decandra" 0 0 0 36.29 4.4 "Ramphastidae"
"Ramphastos_toco" "Leandra_aurea" 0 0 0 36.29 0.8 "Ramphastidae"
"Ramphastos_toco" "Eugenia_cuprea" 0 0 0 36.29 13.04333333 "Ramphastidae"
"Ramphastos_toco" "Eugenia_handroi" 0 0 0 36.29 11.9 "Ramphastidae"
"Ramphastos_toco" "Eugenia_oblongata" 0 0 0 36.29 17 "Ramphastidae"
"Ramphastos_toco" "Geonoma_elegans" 0 0 0 36.29 8.866666667 "Ramphastidae"
"Ramphastos_toco" "Myrceugenia_myrcioides" 0 0 0 36.29 3 "Ramphastidae"
"Ramphastos_toco" "Calyptranthes_concinna" 0 0 0 36.29 6 "Ramphastidae"
"Ramphastos_toco" "Myrcia_hartwegiana" 0 0 0 36.29 3.7 "Ramphastidae"
"Ramphastos_toco" "Leandra_barbinervis" 0 0 0 36.29 0.93 "Ramphastidae"
"Ramphastos_toco" "Myrciaria_cuspidata" 0 0 0 36.29 5.6 "Ramphastidae"
"Ramphastos_toco" "Rubus_brasiliensis" 0 0 0 36.29 3.69 "Ramphastidae"
"Ramphastos_vitellinus" "Allophylus_edulis" 0 0 0 30.10727273 7.69 "Ramphastidae"
"Ramphastos_vitellinus" "Cabralea_canjerana" 1 4 0.25 30.10727273 10 "Ramphastidae"
"Ramphastos_vitellinus" "Campomanesia_xanthocarpa" 0 0 0 30.10727273 6 "Ramphastidae"
"Ramphastos_vitellinus" "Cecropia_glaziovii" 1 2 0.5 30.10727273 2 "Ramphastidae"
"Ramphastos_vitellinus" "Cecropia_pachystachya" 0 2 0 30.10727273 2 "Ramphastidae"
"Ramphastos_vitellinus" "Citharexylum_myrianthum" 1 1 1 30.10727273 11 "Ramphastidae"
"Ramphastos_vitellinus" "Coussapoa_microcarpa" 0 0 0 30.10727273 2.8 "Ramphastidae"
"Ramphastos_vitellinus" "Cupania_oblongifolia" 0 2 0 30.10727273 11.8 "Ramphastidae"
"Ramphastos_vitellinus" "Cupania_vernalis" 0 0 0 30.10727273 11 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_brasiliensis" 0 0 0 30.10727273 7.1 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_involucrata" 0 0 0 30.10727273 12 "Ramphastidae"
"Ramphastos_vitellinus" "Euterpe_edulis" 7 7 1 30.10727273 11.7 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_enormis" 0 0 0 30.10727273 15 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_luschnathiana" 0 0 0 30.10727273 1.6 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_pertusa" 0 0 0 30.10727273 1.1 "Ramphastidae"
"Ramphastos_vitellinus" "Guarea_macrophylla" 0 1 0 30.10727273 12.8 "Ramphastidae"
"Ramphastos_vitellinus" "Hyeronima_alchorneoides" 1 2 0.5 30.10727273 4 "Ramphastidae"
"Ramphastos_vitellinus" "Marlierea_reitzii" 0 0 0 30.10727273 10.14 "Ramphastidae"
"Ramphastos_vitellinus" "Matayba_elaeagnoides" 1 1 1 30.10727273 10 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_cabucu" 0 1 0 30.10727273 2.6 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_inconspicua" 0 0 0 30.10727273 1.13 "Ramphastidae"
"Ramphastos_vitellinus" "Myrsine_coriacea" 0 2 0 30.10727273 2.99 "Ramphastidae"
"Ramphastos_vitellinus" "Myrsine_umbellata" 0 2 0 30.10727273 3.7 "Ramphastidae"
"Ramphastos_vitellinus" "Myrsine_venosa" 0 0 0 30.10727273 4.16 "Ramphastidae"
"Ramphastos_vitellinus" "Pourouma_guianensis" 0 0 0 30.10727273 17.5 "Ramphastidae"
"Ramphastos_vitellinus" "Protium_widgrenii" 1 1 1 30.10727273 16 "Ramphastidae"
"Ramphastos_vitellinus" "Sorocea_bonplandii" 0 0 0 30.10727273 11.2 "Ramphastidae"
"Ramphastos_vitellinus" "Tapirira_guianensis" 0 1 0 30.10727273 6.9 "Ramphastidae"
"Ramphastos_vitellinus" "Virola_bicuhyba" 3 3 1 30.10727273 24 "Ramphastidae"
"Ramphastos_vitellinus" "Virola_gardneri" 1 1 1 30.10727273 26 "Ramphastidae"
"Ramphastos_vitellinus" "Alchornea_glandulosa" 0 3 0 30.10727273 8 "Ramphastidae"
"Ramphastos_vitellinus" "Callicarpa_reevesii" 0 1 0 30.10727273 1.4 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_rubiginosa" 0 0 0 30.10727273 1.27 "Ramphastidae"
"Ramphastos_vitellinus" "Protium_spruceanum" 1 1 1 30.10727273 10 "Ramphastidae"
"Ramphastos_vitellinus" "Richeria_grandis" 0 1 0 30.10727273 6.8 "Ramphastidae"
"Ramphastos_vitellinus" "Rubus_rosifolius" 0 0 0 30.10727273 1.55 "Ramphastidae"
"Ramphastos_vitellinus" "Schinus_terebinthifolius" 1 1 1 30.10727273 3.5 "Ramphastidae"
"Ramphastos_vitellinus" "Trema_micrantha" 0 2 0 30.10727273 2 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_tristis" 0 0 0 30.10727273 2.11 "Ramphastidae"
"Ramphastos_vitellinus" "Myrsine_gardneriana" 0 0 0 30.10727273 4.6 "Ramphastidae"
"Ramphastos_vitellinus" "Alchornea_triplinervia" 0 1 0 30.10727273 5.8 "Ramphastidae"
"Ramphastos_vitellinus" "Copaifera_trapezifolia" 1 1 1 30.10727273 18.3 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_uniflora" 0 1 0 30.10727273 16 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_eximia" 0 1 0 30.10727273 1.6 "Ramphastidae"
"Ramphastos_vitellinus" "Livistona_chinensis" 1 1 1 30.10727273 14 "Ramphastidae"
"Ramphastos_vitellinus" "Maytenus_gonoclada" 0 2 0 30.10727273 12.5 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_budlejoides" 0 0 0 30.10727273 1.27 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_cinnamomifolia" 0 0 0 30.10727273 0.4 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_discolor" 0 0 0 30.10727273 1.28 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_racemifera" 0 0 0 30.10727273 1.64 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_brasiliensis" 0 0 0 30.10727273 6.19 "Ramphastidae"
"Ramphastos_vitellinus" "Prunus_myrtifolia" 0 1 0 30.10727273 9 "Ramphastidae"
"Ramphastos_vitellinus" "Syzygium_cumini" 0 1 0 30.10727273 14.5 "Ramphastidae"
"Ramphastos_vitellinus" "Virola_sebifera" 0 1 0 30.10727273 15 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_pusilliflora" 0 0 0 30.10727273 2.855 "Ramphastidae"
"Ramphastos_vitellinus" "Psidium_guajava" 0 1 0 30.10727273 4.7 "Ramphastidae"
"Ramphastos_vitellinus" "Tetrorchidium_rubrivenium" 0 0 0 30.10727273 6 "Ramphastidae"
"Ramphastos_vitellinus" "Aegiphila_integrifolia" 0 0 0 30.10727273 8 "Ramphastidae"
"Ramphastos_vitellinus" "Cupania_emarginata" 0 0 0 30.10727273 9.5 "Ramphastidae"
"Ramphastos_vitellinus" "Guapira_opposita" 0 2 0 30.10727273 6.1 "Ramphastidae"
"Ramphastos_vitellinus" "Guarea_guidonia" 0 0 0 30.10727273 13 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_albicans" 0 1 0 30.10727273 1.02 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_splendens" 0 0 0 30.10727273 6.1 "Ramphastidae"
"Ramphastos_vitellinus" "Myrsine_lancifolia" 0 0 0 30.10727273 4.02 "Ramphastidae"
"Ramphastos_vitellinus" "Pera_glabrata" 0 0 0 30.10727273 4 "Ramphastidae"
"Ramphastos_vitellinus" "Protium_heptaphyllum" 0 0 0 30.10727273 9.23 "Ramphastidae"
"Ramphastos_vitellinus" "Urera_baccifera" 0 1 0 30.10727273 2 "Ramphastidae"
"Ramphastos_vitellinus" "Vitex_polygama" 0 0 0 30.10727273 13 "Ramphastidae"
"Ramphastos_vitellinus" "Casearia_sylvestris" 0 1 0 30.10727273 22.8 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_melanogyna" 0 0 0 30.10727273 25.36 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_luschthia" 0 0 0 30.10727273 1.6 "Ramphastidae"
"Ramphastos_vitellinus" "Geonoma_pauciflora" 0 0 0 30.10727273 6.9 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_australis" 0 0 0 30.10727273 0.91 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_pilonensis" 0 0 0 30.10727273 1.03 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_regnellii" 0 0 0 30.10727273 0.31 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_cubatanensis" 0 1 0 30.10727273 2.35 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_sellowiana" 0 0 0 30.10727273 1.15 "Ramphastidae"
"Ramphastos_vitellinus" "Morus_nigra" 0 1 0 30.10727273 2.3 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_anacardiifolia" 0 0 0 30.10727273 9 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_hebepetala" 0 0 0 30.10727273 10 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_pubipetala" 1 1 1 30.10727273 6.58 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_spectabilis" 0 2 0 30.10727273 9.805 "Ramphastidae"
"Ramphastos_vitellinus" "Rubus_urticifolius" 0 0 0 30.10727273 2.02 "Ramphastidae"
"Ramphastos_vitellinus" "Siphoneugena_densiflora" 0 0 0 30.10727273 8 "Ramphastidae"
"Ramphastos_vitellinus" "Marlierea_obscura" 0 1 0 30.10727273 9 "Ramphastidae"
"Ramphastos_vitellinus" "Maytenus_aquifolia" 0 1 0 30.10727273 5.5 "Ramphastidae"
"Ramphastos_vitellinus" "Copaifera_langsdorffii" 0 1 0 30.10727273 17 "Ramphastidae"
"Ramphastos_vitellinus" "Inga_marginata" 0 0 0 30.10727273 11 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_laevigata" 0 0 0 30.10727273 0.52 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_refracta" 0 0 0 30.10727273 0.5 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_sabiaensis" 0 0 0 30.10727273 0.58 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_latecrenata" 0 0 0 30.10727273 0.62 "Ramphastidae"
"Ramphastos_vitellinus" "Ossaea_amygdaloides" 0 0 0 30.10727273 1.05 "Ramphastidae"
"Ramphastos_vitellinus" "Piper_corintoanum" 0 0 0 30.10727273 1.33 "Ramphastidae"
"Ramphastos_vitellinus" "Trichilia_catigua" 0 0 0 30.10727273 12.5 "Ramphastidae"
"Ramphastos_vitellinus" "Trichilia_clausseni" 0 0 0 30.10727273 6 "Ramphastidae"
"Ramphastos_vitellinus" "Trichilia_elegans" 0 0 0 30.10727273 7.6 "Ramphastidae"
"Ramphastos_vitellinus" "Trichilia_pallida" 0 0 0 30.10727273 7 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_prasina" 0 0 0 30.10727273 0.6 "Ramphastidae"
"Ramphastos_vitellinus" "Acacia_auriculiformis" 0 0 0 30.10727273 4 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_citrifolia" 0 0 0 30.10727273 1.2 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_trigona" 0 0 0 30.10727273 1.1 "Ramphastidae"
"Ramphastos_vitellinus" "Piper_aduncum" 0 0 0 30.10727273 0.895 "Ramphastidae"
"Ramphastos_vitellinus" "Psidium_cattleianum" 1 1 1 30.10727273 4 "Ramphastidae"
"Ramphastos_vitellinus" "Alchornea_sidifolia" 0 0 0 30.10727273 6 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_benjamina" 0 0 0 30.10727273 1.21 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_hirsuta" 0 0 0 30.10727273 1 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_organensis" 0 0 0 30.10727273 0.7 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_ligustroides" 0 0 0 30.10727273 1.3 "Ramphastidae"
"Ramphastos_vitellinus" "Plinia_cauliflora" 0 0 0 30.10727273 10 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_cerasiflora" 0 0 0 30.10727273 14 "Ramphastidae"
"Ramphastos_vitellinus" "Maclura_tinctoria" 0 0 0 30.10727273 2.5 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_palustris" 0 0 0 30.10727273 5.12 "Ramphastidae"
"Ramphastos_vitellinus" "Lantana_camara" 0 0 0 30.10727273 4.3 "Ramphastidae"
"Ramphastos_vitellinus" "Lantana_pohliana" 0 0 0 30.10727273 3.3 "Ramphastidae"
"Ramphastos_vitellinus" "Euterpe_oleracea" 0 0 0 30.10727273 10.18 "Ramphastidae"
"Ramphastos_vitellinus" "Melia_azedarach" 0 1 0 30.10727273 3.5 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_carassana" 0 0 0 30.10727273 1.14 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_umbelliflora" 0 0 0 30.10727273 12.06 "Ramphastidae"
"Ramphastos_vitellinus" "Sapium_glandulosum" 0 0 0 30.10727273 5 "Ramphastidae"
"Ramphastos_vitellinus" "Vitex_megapotamica" 0 0 0 30.10727273 13.3 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_melastomoides" 0 0 0 30.10727273 0.97 "Ramphastidae"
"Ramphastos_vitellinus" "Matayba_guianensis" 0 0 0 30.10727273 11.1 "Ramphastidae"
"Ramphastos_vitellinus" "Archontophoenix_cunninghamiana" 1 1 1 30.10727273 12.85 "Ramphastidae"
"Ramphastos_vitellinus" "Syagrus_romanzoffiana" 0 1 0 30.10727273 21 "Ramphastidae"
"Ramphastos_vitellinus" "Cecropia_hololeuca" 0 1 0 30.10727273 2.9 "Ramphastidae"
"Ramphastos_vitellinus" "Celtis_iguanaea" 0 0 0 30.10727273 7 "Ramphastidae"
"Ramphastos_vitellinus" "Calyptranthes_clusiifolia" 0 0 0 30.10727273 5.4 "Ramphastidae"
"Ramphastos_vitellinus" "Campomanesia_guazumifolia" 0 0 0 30.10727273 10 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_florida" 0 0 0 30.10727273 10 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_pyriformis" 0 0 0 30.10727273 16.6 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_verticillata" 0 0 0 30.10727273 7 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_guaranitica" 0 0 0 30.10727273 2.4 "Ramphastidae"
"Ramphastos_vitellinus" "Guarea_kunthiana" 0 0 0 30.10727273 20 "Ramphastidae"
"Ramphastos_vitellinus" "Holocalyx_balansae" 0 0 0 30.10727273 2.1 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_ilheosensis" 0 1 0 30.10727273 3.9 "Ramphastidae"
"Ramphastos_vitellinus" "Ficus_insipida" 0 0 0 30.10727273 2.8 "Ramphastidae"
"Ramphastos_vitellinus" "Inga_laurina" 0 0 0 30.10727273 22 "Ramphastidae"
"Ramphastos_vitellinus" "Roystonea_oleraceae" 0 0 0 30.10727273 9 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_astringens" 0 1 0 30.10727273 13.62 "Ramphastidae"
"Ramphastos_vitellinus" "Inga_edulis" 1 1 1 30.10727273 21.3 "Ramphastidae"
"Ramphastos_vitellinus" "Morus_alba" 0 0 0 30.10727273 1.88 "Ramphastidae"
"Ramphastos_vitellinus" "Campomanesia_guaviroba" 1 1 1 30.10727273 8.5 "Ramphastidae"
"Ramphastos_vitellinus" "Miconia_cinerascens" 0 0 0 30.10727273 1.47 "Ramphastidae"
"Ramphastos_vitellinus" "Margaritaria_nobilis" 1 1 1 30.10727273 2.54 "Ramphastidae"
"Ramphastos_vitellinus" "Marlierea_tomentosa" 1 1 1 30.10727273 5.94 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_tomentosa" 0 0 0 30.10727273 4.5 "Ramphastidae"
"Ramphastos_vitellinus" "Casearia_decandra" 0 0 0 30.10727273 4.4 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_aurea" 0 0 0 30.10727273 0.8 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_cuprea" 0 1 0 30.10727273 13.04333333 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_handroi" 0 1 0 30.10727273 11.9 "Ramphastidae"
"Ramphastos_vitellinus" "Eugenia_oblongata" 0 1 0 30.10727273 17 "Ramphastidae"
"Ramphastos_vitellinus" "Geonoma_elegans" 0 1 0 30.10727273 8.866666667 "Ramphastidae"
"Ramphastos_vitellinus" "Myrceugenia_myrcioides" 0 0 0 30.10727273 3 "Ramphastidae"
"Ramphastos_vitellinus" "Calyptranthes_concinna" 0 1 0 30.10727273 6 "Ramphastidae"
"Ramphastos_vitellinus" "Myrcia_hartwegiana" 0 0 0 30.10727273 3.7 "Ramphastidae"
"Ramphastos_vitellinus" "Leandra_barbinervis" 0 0 0 30.10727273 0.93 "Ramphastidae"
"Ramphastos_vitellinus" "Myrciaria_cuspidata" 0 0 0 30.10727273 5.6 "Ramphastidae"
"Ramphastos_vitellinus" "Rubus_brasiliensis" 0 0 0 30.10727273 3.69 "Ramphastidae"
"Ramphocelus_bresilius" "Allophylus_edulis" 0 1 0 11.23 7.69 "Thraupidae"
"Ramphocelus_bresilius" "Cabralea_canjerana" 0 1 0 11.23 10 "Thraupidae"
"Ramphocelus_bresilius" "Campomanesia_xanthocarpa" 0 0 0 11.23 6 "Thraupidae"
"Ramphocelus_bresilius" "Cecropia_glaziovii" 1 1 1 11.23 2 "Thraupidae"
"Ramphocelus_bresilius" "Cecropia_pachystachya" 0 1 0 11.23 2 "Thraupidae"
"Ramphocelus_bresilius" "Citharexylum_myrianthum" 1 3 0.333333333333333 11.23 11 "Thraupidae"
"Ramphocelus_bresilius" "Coussapoa_microcarpa" 0 1 0 11.23 2.8 "Thraupidae"
"Ramphocelus_bresilius" "Cupania_oblongifolia" 1 1 1 11.23 11.8 "Thraupidae"
"Ramphocelus_bresilius" "Cupania_vernalis" 0 0 0 11.23 11 "Thraupidae"
"Ramphocelus_bresilius" "Eugenia_brasiliensis" 0 0 0 11.23 7.1 "Thraupidae"
"Ramphocelus_bresilius" "Eugenia_involucrata" 0 0 0 11.23 12 "Thraupidae"
"Ramphocelus_bresilius" "Euterpe_edulis" 0 2 0 11.23 11.7 "Thraupidae"
"Ramphocelus_bresilius" "Ficus_enormis" 0 0 0 11.23 15 "Thraupidae"
"Ramphocelus_bresilius" "Ficus_luschnathiana" 0 0 0 11.23 1.6 "Thraupidae"
"Ramphocelus_bresilius" "Ficus_pertusa" 0 1 0 11.23 1.1 "Thraupidae"
"Ramphocelus_bresilius" "Guarea_macrophylla" 0 1 0 11.23 12.8 "Thraupidae"
"Ramphocelus_bresilius" "Hyeronima_alchorneoides" 0 1 0 11.23 4 "Thraupidae"
"Ramphocelus_bresilius" "Marlierea_reitzii" 0 0 0 11.23 10.14 "Thraupidae"
"Ramphocelus_bresilius" "Matayba_elaeagnoides" 0 0 0 11.23 10 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_cabucu" 0 1 0 11.23 2.6 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_inconspicua" 0 0 0 11.23 1.13 "Thraupidae"
"Ramphocelus_bresilius" "Myrsine_coriacea" 0 0 0 11.23 2.99 "Thraupidae"
"Ramphocelus_bresilius" "Myrsine_umbellata" 1 3 0.333333333333333 11.23 3.7 "Thraupidae"
"Ramphocelus_bresilius" "Myrsine_venosa" 0 0 0 11.23 4.16 "Thraupidae"
"Ramphocelus_bresilius" "Pourouma_guianensis" 0 1 0 11.23 17.5 "Thraupidae"
"Ramphocelus_bresilius" "Protium_widgrenii" 0 1 0 11.23 16 "Thraupidae"
"Ramphocelus_bresilius" "Sorocea_bonplandii" 0 2 0 11.23 11.2 "Thraupidae"
"Ramphocelus_bresilius" "Tapirira_guianensis" 0 0 0 11.23 6.9 "Thraupidae"
"Ramphocelus_bresilius" "Virola_bicuhyba" 0 1 0 11.23 24 "Thraupidae"
"Ramphocelus_bresilius" "Virola_gardneri" 0 0 0 11.23 26 "Thraupidae"
"Ramphocelus_bresilius" "Alchornea_glandulosa" 1 2 0.5 11.23 8 "Thraupidae"
"Ramphocelus_bresilius" "Callicarpa_reevesii" 0 0 0 11.23 1.4 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_rubiginosa" 0 0 0 11.23 1.27 "Thraupidae"
"Ramphocelus_bresilius" "Protium_spruceanum" 0 0 0 11.23 10 "Thraupidae"
"Ramphocelus_bresilius" "Richeria_grandis" 0 0 0 11.23 6.8 "Thraupidae"
"Ramphocelus_bresilius" "Rubus_rosifolius" 0 0 0 11.23 1.55 "Thraupidae"
"Ramphocelus_bresilius" "Schinus_terebinthifolius" 1 4 0.25 11.23 3.5 "Thraupidae"
"Ramphocelus_bresilius" "Trema_micrantha" 1 2 0.5 11.23 2 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_tristis" 0 0 0 11.23 2.11 "Thraupidae"
"Ramphocelus_bresilius" "Myrsine_gardneriana" 0 0 0 11.23 4.6 "Thraupidae"
"Ramphocelus_bresilius" "Alchornea_triplinervia" 1 1 1 11.23 5.8 "Thraupidae"
"Ramphocelus_bresilius" "Copaifera_trapezifolia" 0 1 0 11.23 18.3 "Thraupidae"
"Ramphocelus_bresilius" "Eugenia_uniflora" 0 1 0 11.23 16 "Thraupidae"
"Ramphocelus_bresilius" "Ficus_eximia" 0 1 0 11.23 1.6 "Thraupidae"
"Ramphocelus_bresilius" "Livistona_chinensis" 1 1 1 11.23 14 "Thraupidae"
"Ramphocelus_bresilius" "Maytenus_gonoclada" 0 0 0 11.23 12.5 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_budlejoides" 0 0 0 11.23 1.27 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_cinnamomifolia" 1 3 0.333333333333333 11.23 0.4 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_discolor" 0 0 0 11.23 1.28 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_racemifera" 0 0 0 11.23 1.64 "Thraupidae"
"Ramphocelus_bresilius" "Myrcia_brasiliensis" 0 0 0 11.23 6.19 "Thraupidae"
"Ramphocelus_bresilius" "Prunus_myrtifolia" 0 1 0 11.23 9 "Thraupidae"
"Ramphocelus_bresilius" "Syzygium_cumini" 0 1 0 11.23 14.5 "Thraupidae"
"Ramphocelus_bresilius" "Virola_sebifera" 0 0 0 11.23 15 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_pusilliflora" 0 1 0 11.23 2.855 "Thraupidae"
"Ramphocelus_bresilius" "Psidium_guajava" 0 1 0 11.23 4.7 "Thraupidae"
"Ramphocelus_bresilius" "Tetrorchidium_rubrivenium" 0 1 0 11.23 6 "Thraupidae"
"Ramphocelus_bresilius" "Aegiphila_integrifolia" 2 3 0.666666666666667 11.23 8 "Thraupidae"
"Ramphocelus_bresilius" "Cupania_emarginata" 0 2 0 11.23 9.5 "Thraupidae"
"Ramphocelus_bresilius" "Guapira_opposita" 0 2 0 11.23 6.1 "Thraupidae"
"Ramphocelus_bresilius" "Guarea_guidonia" 1 1 1 11.23 13 "Thraupidae"
"Ramphocelus_bresilius" "Miconia_albicans" 2 3 0.666666666666667 11.23 1.02 "Thraupidae"
"Ramphocelus_bresilius" "Myrcia_splendens" 2 4 0.5 11.23 6.1 "Thraupidae"
"Ramphocelus_bresilius" "Myrsine_lancifolia" 0 0 0 11.23 4.02 "Thraupidae"
"Ramphocelus_bresilius" "Pera_glabrata" 0 3 0 11.23 4 "Thraupidae"
"Ramphocelus_bresilius" "Protium_heptaphyllum" 0 3 0 11.23 9.23 "Thraupidae"
"Ramphocelus_bresilius" "Urera_baccifera" 0 1 0 11.23 2 "Thraupidae"
"Ramphocelus_bresilius" "Vitex_polygama" 0 1 0 11.23 13 "Thraupidae"
"Ramphocelus_bresilius" "Casearia_sylvestris" 0 1 0 11.23 22.8 "Thraupidae"
"Ramphocelus_bresilius" "Eugenia_melanogyna" 0 0 0 11.23 25.36 "Thraupidae"
"Ramphocelus_bresilius" "Ficus_luschthia" 0 0 0 11.23 1.6 "Thraupidae"
"Ramphocelus_bresilius" "Geonoma_pauciflora" 0 1 0 11.23 6.9 "Thraupidae"
"Ramphocelus_bresilius" "Leandra_australis" 0 0 0 11.23 0.91 "Thraupidae"
